X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
19377012.6974158,6930759.92539194,1796,20175,20095,SKOOT COVE,US,52.716667,174.066667,52,43,N,174,4,E,CP09,16436,V,CN,F,N,N,N, , , , ,O, ,2, , , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
890555.926346189,7998894.08128203,1797,23550,20620,KRISTIANSAND,NO,58.15,8,58,9,N,8,0,E,193,43364,S,CN,G,N,N,N,Y,Y,N,G,N,J,2,L,Y, ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,A,L,M
-13664467.4948743,6274861.39400658,1798,18070,16000,BLAINE,US,49,-122.75,49,0,N,122,45,W,CP07,18421,V,CN,G,N,N,N,Y, , ,P,M, ,6, , , ,Y, , ,Y, , , , , , , , ,Y, , , , ,Y,Y,Y, , , ,Y,Y, , , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,C, ,M
-14655210.9629345,7426829.93887988,1799,19130,19080,KETCHIKAN,US,55.333333,-131.65,55,20,N,131,39,W,CP08,17430,S,CN,G, , , , , , , ,L,K,13,L,Y,Y, ,N, , ,Y, , , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y, , ,C, , 
975900.869287698,8065995.23910353,1800,23600,20620,ARENDAL,NO,58.466667,8.766667,58,28,N,8,46,E,193,43362,S,CB,G,N,N, ,Y,Y,B,B,N, ,1,M,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y, ,Y,Y, ,C, ,L
2920281.30847688,8500614.17353727,1801,28220,27380,LOVIISA,FI,60.45,26.233333,60,27,N,26,14,E,195,44340/60,V,CN,G,N,N,N,Y, ,L,L,M, ,11,M,Y, ,Y,N,Y, ,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y, , , ,C, ,S
-13712705.9408848,6297515.62802731,1802,18090,18080,STEVESTON,CA,49.133333,-123.183333,49,8,N,123,11,W,154,18409,V,RN,F,N,N,N,Y,N, ,G, , ,2,M, , , , , ,Y,Y, , , , , , , , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , 
-14664487.5871672,7439888.19570547,1803,19140,19080,WARD COVE,US,55.4,-131.733333,55,24,N,131,44,W,CP08,17428,V,CN,G,N,N,N,Y, ,A,B,J, ,13, ,Y, , , , , ,Y, , , , , , , ,Y, , ,Y, , ,Y,Y, , , ,Y,N, , , , , , , , , ,Y,Y,Y,N,N,Y,Y,N,N,N,N, , , 
-14671908.8865535,7452968.49605489,1804,19160,19080,KNUDSON COVE,US,55.466667,-131.8,55,28,N,131,48,W,CP08,17422,V,OR,P,N,N,N,Y, , ,M, , ,13, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , ,Y, , , ,Y,Y, , , , , , , , , ,N,N,N,Y,Y,Y,N,N,N,N,N, , , 
-13683020.7433399,6308865.59708005,1805,18100,18080,NEW WESTMINSTER,CA,49.2,-122.916667,49,12,N,122,55,W,154,18409,M,RN,F, , , , ,Y,K,G,J,L,3,L,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B, ,M
994454.117753244,8097991.11180794,1806,23620,20620,TVEDESTRAND,NO,58.616667,8.933333,58,37,N,8,56,E,193,43366,S,RB,F,N,N,Y,Y, , ,G,M, ,1,M,Y, ,Y,N,Y,Y,Y, , , ,Y, ,Y, , , ,Y,Y, , ,Y,Y, ,Y, ,Y, , ,N, , , , , , , ,Y, , , , , ,Y,N,N, , ,C, , 
-14653355.6380879,7479195.59712531,1807,19170,19080,LORING,US,55.6,-131.633333,55,36,N,131,38,W,CP08,17423,V,CN,F,N,N,N,Y, , ,A, , ,13, , , , , , , ,Y, , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-13677454.7688002,6311705.47931107,1808,18110,18080,FRASER MILLS,CA,49.216667,-122.866667,49,13,N,122,52,W,154,18409,V,RN,F,N,N,N,Y,N, ,G,L, ,4,M, , ,Y,N, ,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , , ,Y,Y, , , ,Y, , ,Y, , , ,Y,Y,Y,Y,Y,Y,B, , 
1027849.96499123,8119398.05962826,1809,23630,20620,RISOR,NO,58.716667,9.233333,58,43,N,9,14,E,193,43360,V,CN,G,N,N,Y,Y, ,J,A,L, ,1,M,Y, ,Y,N,Y,Y,Y, ,Y,N,Y, ,Y, , , ,Y,Y,Y, ,Y,Y, ,Y, ,Y, , ,N, , , , , ,Y, ,Y, , , , ,Y,Y,Y, , , ,C,S,M
-14671908.8865535,7541844.20066711,1810,19180,19080,YES BAY,US,55.916667,-131.8,55,55,N,131,48,W,CP08,17422,V,CN,G,N,N,N,Y, , ,G, , ,13, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , ,Y, , , ,N,Y,N,Y,N,N, , , 
-13668178.1445674,6320230.87609413,1811,18130,18080,PORT COQUITLAM,CA,49.266667,-122.783333,49,16,N,122,47,W,154,18400,V,RN,G,N,N,N,Y,Y, ,G,M, ,4,M, , , , , ,Y,Y, , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,M
-14718292.0077173,7512105.1239738,1812,19190,19080,UNION BAY,US,55.766667,-132.216667,55,46,N,132,13,W,CP08,17423,V,CN,G,N,N,N, , , ,A,L, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-13608807.7494777,6294680.52131657,1813,18140,18080,MISSION CITY,CA,49.116667,-122.25,49,7,N,122,15,W,154,18400,V,RN,G, , , , , , ,G,O, ,4, , , , , , ,Y,Y,Y, , , , , , , , , , , ,Y,Y, , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , 
1048258.53830333,8151624.07310599,1814,23640,20620,KRAGERO,NO,58.866667,9.416667,58,52,N,9,25,E,193,43360,V,CB,E,N,N, ,Y,Y,F,C,M, ,1,L,Y,Y,Y,N,Y,Y,Y, ,N, ,Y, ,Y, , , ,Y,Y, , ,Y,Y, , , ,Y,Y, ,Y, ,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , ,Y,C,S, 
3001915.60172528,8504377.07977954,1815,28230,27380,KOTKA,FI,60.466667,26.966667,60,28,N,26,58,E,195,44367,L,CB,E,N,N, ,Y,Y,G,J,M,L,0,M,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,N,Y, ,Y,Y,Y, , ,Y,Y, , , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C,M,S
-14746121.8804156,7571698.56686436,1816,19200,19080,BURNETT INLET,US,56.066667,-132.466667,56,4,N,132,28,W,CP08,17382,V,CN,F,N,N,N, , , ,J,O, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-13705284.6414985,6323074.59467793,1817,18150,18080,VANCOUVER,CA,49.283333,-123.116667,49,17,N,123,7,W,154,18405/6,L,CN,E,Y,Y, ,Y,Y,A,A,G,N,4,L,N,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L
1079799.06069475,8194810.08356837,1818,23660,20620,BREVIK,NO,59.066667,9.7,59,4,N,9,42,E,193,43368/56,S,CN,G,N,Y,N,Y,Y,J,E,K,J,1,M, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,Y,N,N,N,N,N,N,N,Y, , , , , ,Y,Y, , ,Y,B, ,S
3027890.14957704,8526995.18149316,1819,28240,27380,HAMINA,FI,60.566667,27.2,60,34,N,27,12,E,195,44367,S,CN,G,N,N,Y,Y, ,L,L,M,L,0,L,Y, ,Y,N,Y,Y, , ,Y,Y,Y,Y,Y, ,N,Y,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
-14736845.2561829,7651882.28656697,1820,19210,19080,WRANGELL,US,56.466667,-132.383333,56,28,N,132,23,W,CP08,17384,S,CN,G,N,N,N, , ,L,M,J,K,14,M,Y, ,Y, , , ,Y,Y, , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N, , 
-13679310.0936468,6323074.59467793,1821,18160,18080,PORT MOODY,CA,49.283333,-122.883333,49,17,N,122,53,W,154,18408,V,CN,E,Y,Y,N,Y,Y,K,N,J,L,3,M,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y,Y, , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L
1076088.41100164,8212878.51454409,1822,23670,20620,PORSGRUNN,NO,59.15,9.666667,59,9,N,9,40,E,193,43368/56,S,RN,E, ,Y,N,Y,Y,L,E,J,L,1,L, , ,Y,N,Y,Y, , ,Y, ,Y, ,Y, ,Y, , , ,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , ,Y, ,Y,Y, ,Y,Y, ,Y, , ,Y,Y,A,S,S
-13708995.2911916,6391614.29677118,1823,18210,18080,SQUAMISH,CA,49.683333,-123.15,49,41,N,123,9,W,154,17500,V,RN,F,N,N,N,N,N,L,A,J, ,5,L, , ,N,Y,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N,Y,Y, ,Y,Y,Y, ,Y, , , , ,Y,Y,Y,Y, , ,C, ,M
3200435.36030662,8561053.87671952,1824,28300,28250,VYBORG,RU,60.716667,28.75,60,43,N,28,45,E,195,44365,M,CN,G,N,N, ,Y,Y,M,J,M, ,2,M,Y, ,Y,Y,Y, ,Y, ,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y, , ,Y, , , , , , ,Y,Y, , , ,C, ,M
-13746101.7881227,6362987.99932477,1825,18235,18080,PORT MELLON,CA,49.516667,-123.483333,49,31,N,123,29,W,154,17519,V,CN,F,N,N,N,N,N,K, ,K, ,0,M, , ,N,N,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , , ,Y, , , , , , , ,N, ,Y, , , , , , ,Y, , , , ,Y, , , , , , , 
1068667.11161543,8223740.70120709,1826,23680,20620,SKIEN,NO,59.2,9.6,59,12,N,9,36,E,193,UK1402,S,RN,E,N,Y,N,Y,Y,M,E,M, ,1,M, , ,Y,N,Y,Y,Y, ,Y,N,Y, ,Y, ,Y, , , ,Y,Y,Y,Y, , , ,Y, , ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,A,S, 
-13861131.9286091,6417461.98498173,1827,18330,18080,WESTVIEW,CA,49.833333,-124.516667,49,50,N,124,31,W,154,17515,V,CB,F,Y,N,N,N,N, , ,L, ,11,M, , ,Y, ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
-13862987.2534557,6423216.79614298,1828,18340,18080,POWELL RIVER,CA,49.866667,-124.533333,49,52,N,124,32,W,154,17515,S,CB,F,Y,N,N,Y,N,K, ,L,K,0,L, , ,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y, , , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
3180026.78699452,8538330.47790821,1829,28310,28250,GAVAN VYSOTSK,RU,60.616667,28.566667,60,37,N,28,34,E,195,44365,S,LC,G,N,N,Y,Y, ,L,G,L, ,2,M,Y, ,Y,N,Y,Y, , , , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, , ,Y, ,Y,N, ,Y,Y,Y,Y, , ,Y,Y, , , , , ,Y,Y,Y, , , ,C, ,S
1116905.55762584,8191201.66124971,1830,23700,20620,LARVIK,NO,59.05,10.033333,59,3,N,10,2,E,193,43382,S,CB,G,N,N,N,Y,Y,A,K,N,K,1,M,Y,Y,Y,N,Y,Y,Y,Y, ,N,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,C, ,M
-13946476.8715506,6457829.34819993,1831,18441,18080,DUNCAN BAY,CA,50.066667,-125.283333,50,4,N,125,17,W,154,17503,V,CN,F,N,N,N,Y,N,A,A,K,J,8,M,Y,Y,N,N,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y,Y, ,N,N,N,N, , , , , ,Y, ,Y, , ,Y,Y,Y,N,Y, , , 
1139169.4557845,8205645.87023,1832,23710,20620,SANDEFJORDEN,NO,59.116667,10.233333,59,7,N,10,14,E,193,43382,S,RB,G,Y,Y,Y,Y,N,G,A,O,J,0,L,Y,Y,Y, ,Y,Y, , , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y,Y, , , , ,Y,Y, , , ,C, ,M
1159578.0290966,8241879.73480424,1833,23720,20620,TONSBERG,NO,59.283333,10.416667,59,17,N,10,25,E,193,43376,V,LC,G,N,N,Y,Y,Y,N,J,N,L,0,L, ,Y,Y,N,Y,Y,Y, , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,L
-13829591.4062177,6449162.71454913,1834,18450,18080,CAMPBELL RIVER,CA,50.016667,-124.233333,50,1,N,124,14,W,154,17503,V,CN,G,N,Y,N,Y,N, , ,K,O,2,L, , ,Y,N,Y,Y,Y, , , ,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, , , , ,N,N, ,N,N,N,N, , , , ,N,N,N,N,N,Y,Y,Y,Y,N,N,D, , 
3187448.08638073,8481828.55010311,1835,28360,28250,PRIMORSK,RU,60.366667,28.633333,60,22,N,28,38,E,195,44360,V,OR,G,N,N,Y, ,Y,C,E, ,E,0,M,Y,Y,Y,N,Y,Y,Y, , , ,Y, , ,Y, , ,Y, ,N,Y, ,Y, , , ,Y,Y, ,N,N,N,N,N,N,N,N,Y, , , , , ,Y,Y, , , ,C, , 
1168854.65332937,8238248.37966257,1836,23730,20620,VALLOY,NO,59.266667,10.5,59,16,N,10,30,E,193,43376,V,OR,G,N,N,N,Y, ,N,H, ,L,0, ,Y, , , ,Y,Y, , , , , , , , ,Y, ,Y, ,Y,Y,Y,Y,Y, , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , ,S
1170709.97817593,8249147.78203813,1837,23736,20620,SLAGENSTANGEN,NO,59.316667,10.516667,59,19,N,10,31,E,193,43370,V,OR,F,N,N,N,Y, ,A,A, ,K,0,M,Y, ,Y,N,Y,Y,Y, , ,Y,Y, ,Y, , , ,Y,Y, , ,Y,Y,N,N,N,Y,Y, ,Y, , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y, , ,A, , 
-13905659.7249264,6388747.25863504,1838,18460,18080,COMOX HARBOR,CA,49.666667,-124.916667,49,40,N,124,55,W,154,17515,S,CN,G,N,N,N,Y,N,H,B,L,P,4,M,N, ,Y,N,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N, , , , , , , ,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , 
1168854.65332937,8270994.76738222,1839,23750,20620,HORTEN,NO,59.416667,10.5,59,25,N,10,30,E,193,43386,M,CN,G,N,Y,N,Y,Y,K,K,M, ,1,M,Y, ,Y,N,Y,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , , , ,Y,Y, ,Y,Y,A,M,M
-13820314.7819849,6320230.87609413,1840,18518,18080,NANOOSE HARBOR,CA,49.266667,-124.15,49,16,N,124,9,W,154,18401,V,CN,E, , , , , , ,A,D, ,14,M,Y,Y,N,N,N, , , , , , , , , ,Y, , , , ,Y, ,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
3372980.57103619,8384910.2240276,1841,28370,28250,SANKT-PETERBURG,RU,59.933333,30.3,59,56,N,30,18,E,195,44361,L,CB,G,N,N,N,Y,Y,O,C,M,N,1,M,Y,Y,Y,Y,Y,Y,Y, , , ,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,A, ,M
3313610.17594644,8381207.96501294,1842,28390,28250,LOMONOSOV,RU,59.916667,29.766667,59,55,N,29,46,E,195,44361/19,V,CN,F,N,N,Y,Y,Y,N,P,N, ,0,M,Y, ,Y,N, ,Y, , , , , , , , ,Y,Y,Y, ,Y,Y,Y, , , , , , , ,N,Y,Y, , , ,Y,Y, , , , , , , , , , , ,B, ,M
3315465.500793,8396028.17453326,1843,28400,28250,KRONSHTADT,RU,59.983333,29.783333,59,59,N,29,47,E,195,44361,S,CB,G,N,Y,Y,Y, ,M,L,O, ,0,L,Y, ,Y,N,Y,Y, , ,Y, , , , , ,Y,Y,Y, , , ,Y, , , , ,Y, , ,N,Y, ,Y, , , , , , , , , ,Y,Y,Y, , , ,A,L, 
3152196.9142962,8325895.89918672,1844,28410,28250,REKA LUGA,RU,59.666667,28.316667,59,40,N,28,19,E,195,44360,V,RN,F,N,N,Y,Y, ,O,M,G, ,0,M,Y, ,Y,N, ,Y,Y, , , ,Y, , , , , , , , , , ,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , ,D, , 
2953677.15571486,8296564.61215887,1845,28440,28420,KUNDA,EE,59.533333,26.533333,59,32,N,26,32,E,195,44360,V,OR,P,N,N,Y,Y,Y,L,J,M, ,0,M,Y,Y,Y,N,Y, ,Y, , , , , , , ,Y,Y,Y, , ,Y, ,Y, , , ,Y,Y, ,N, ,Y, , , , ,Y,Y, , , , ,Y,Y, ,Y, , ,D, , 
2757012.72198008,8278291.43211808,1846,28480,28420,TALLINN,EE,59.45,24.766667,59,27,N,24,46,E,195,44352,L,CB,G,N,N, ,Y,Y,M,C,O,N,0,M,Y, ,Y,Y,Y,Y,Y, , , ,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,C,M, 
2675378.42873167,8256422.95889111,1847,28505,28420,PALDISKI,EE,59.35,24.033333,59,21,N,24,2,E,195,44340,V,CB,F,N,N, ,Y,Y,K,L,J, ,0,M,Y, ,Y,Y,Y,Y,Y, , , , , , , , , ,Y, , ,Y,Y, , , , ,Y,N, ,N,Y,Y, , , ,Y,Y, , , , , ,Y,Y,Y, , , ,C, ,S
2601165.43486949,8245512.86824601,1848,28510,28420,OSMUSSAAR,EE,59.3,23.366667,59,18,N,23,22,E,195,44340,V,CN,G, , ,Y, , ,O,H,O, ,0,M,Y, ,Y,N, ,Y,Y, , , , , , , , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , ,D, , 
2727327.5244352,8048278.70463361,1849,28550,28420,PARNU,EE,58.383333,24.5,58,23,N,24,30,E,194,44400,S,RN,G,N,N,Y,Y, ,N,N,N, ,2,M,Y, ,Y, ,Y,Y,Y, , , ,Y, , , , , ,Y, ,Y,Y,Y, ,Y, , , ,Y, ,N,Y, , , , , ,Y, , , , , ,Y,Y,Y, , , ,C, ,S
2682799.72811789,7749905.96596118,1850,28610,28600,RIGA,LV,56.95,24.1,56,57,N,24,6,E,194,44401,L,RN,F,N,N, ,Y,Y,H,B,K,M,2,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, ,Y, ,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y, ,Y, ,C, , 
2397079.70174849,7842318.50181369,1851,28620,28600,VENTSPILS,LV,57.4,21.533333,57,24,N,21,32,E,194,44444,M,CB,G,Y,N,N,Y,Y,J,L,N,N,1,M,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y,N,Y,Y,Y, ,Y,Y, ,Y, , ,Y, , ,Y,Y,Y,Y, ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,C,M,S
2339564.6315053,7661964.51138375,1852,28640,28600,LIEPAJA,LV,56.516667,21.016667,56,31,N,21,1,E,194,44420,M,CB,G,N,N,N,Y,Y,J,E,L,O,0,M, ,Y, , ,Y,Y, , ,Y, ,Y, ,Y,Y, , ,Y, ,Y, ,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C,L, 
2350696.58058463,7502217.529622,1853,28660,28650,KLAIPEDA,LT,55.716667,21.116667,55,43,N,21,7,E,194,44444,M,RN,G,Y,N,N,Y,Y,K,A,M,H,1,M,Y, ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,B, ,M
2215257.86678614,7291026.33601852,1854,28680,28670,BALTIYSK,RU,54.633333,19.9,54,38,N,19,54,E,194,44461,S,CB,F,N,N,Y,Y,Y,K,G,L,M,0,L, ,Y, , ,Y,Y, , ,Y, , , , , ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , , ,Y,Y,Y,Y, , ,Y, , , , , ,Y,Y,Y, , , ,C,S, 
2280194.23641555,7303858.57970746,1855,28690,28670,KALININGRAD,RU,54.7,20.483333,54,42,N,20,29,E,194,44430,M,RB,E,N,N, ,Y,Y,L,G,M,M,0,M, ,Y,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,Y, , ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,L
40817.1466242003,6405964.25070969,1856,35830,35720,FECAMP,FR,49.766667,0.366667,49,46,N,0,22,E,191,37115,S,LC,F,Y,Y,N,Y,Y,Q,J,M,M,6,M, , ,Y,N,Y,Y,Y, , ,N,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, ,Y, ,Y,Y,Y, , , , , ,Y,Y,Y, , ,C, ,S
2077963.82814111,7236722.75307758,1857,28710,28700,GDANSK,PL,54.35,18.666667,54,21,N,18,40,E,194,44465,L,LC,E,N,N,Y,Y,Y,M,K,M,K,0,L,Y,Y,Y,N,Y,Y,Y,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,M
2083529.80268077,7246278.44153413,1858,28715,28700,PORT POLNOCHNY,PL,54.4,18.716667,54,24,N,18,43,E,194,44462,M,CB,F,N,N,Y,Y,N,E,F,G,K,0,M,Y,Y,Y,N,Y,Y,Y, , , ,Y,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N, ,M
24119.2230052093,6345859.02550461,1859,35860,35720,HONFLEUR,FR,49.416667,0.216667,49,25,N,0,13,E,191,37258,V,RT,G,Y,N,N,Y, ,O,H,L,K,7,M,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, , ,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , , ,Y, , , , , , ,Y,Y,Y, , ,B, , 
2077963.82814111,7249466.25920666,1860,28720,28700,NOWY PORT,PL,54.416667,18.666667,54,25,N,18,40,E,194,44462,S,LC,E,N,N,Y,Y,Y,J,K,N, ,0,M,Y,Y,Y,N,Y,Y,Y, , , ,Y, , , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N, ,Y,Y, ,Y,Y, , , , , , ,Y,Y,Y,Y,Y,Y,A,L,S
2064976.55421522,7271817.35354091,1861,28740,28700,GDYNIA,PL,54.533333,18.55,54,32,N,18,33,E,194,44463,L,CB,G,N,N, ,Y, ,G,K,M,K,0,M,Y,Y,Y,N,Y,Y, , ,Y, ,Y, ,Y, , , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,A,L,L
-181821.834962347,6385881.20257608,1862,35950,35720,RADE DE CHERBOURG,FR,49.65,-1.633333,49,39,N,1,38,W,191,37281,L,CT,G,Y,N,N,Y,Y,K,J,H,L,5,M, ,Y,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L
